index,label,tweet
3030,,"""🇬🇧UK: Muslims and LGBTQ community clash...Propaganda Media blames the right..URLHERE"""
3031,,"""Less than 2% of Christians in America regularly share their faith with others 🙇🏽‍♂️ I’m pretty sure the numbers in the UK are very low too, we need to do more as a body"""
3032,,"""Was India fascist before Mughals invaded it, converted people by force and then Christians did the same thing...If India is trying to take back it's lost glory and cultural roots which were suppressed for long...why are some people worried... isn't this a dislike for Bharat🤔🤔🤔"""
3033,,"""TAGHERE Stfu faggot"""
3034,,"""TAGHERE TAGHERE Oil money gives voice only to Wahabi Muslims with Guns. No Sikh, Buddhist, Hindu or Tribal has been heard from past 100 years. Media loves Fire power &amp; Wahabi Muslims got that a lot !"""
3035,,"""The problem with modern ""Christians"" is that they have no idea who Jesus was.  They won't welcome Him into their hearts, keep Him out of their lives until they can use Him to justify their hateful acts.  That's not Christianity."""
3036,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Sorry for  that but the Nigerian Christians are millions they  should stand like Coptic Christians of Egypt and  say no."""
3037,,"""TAGHERE Christians think being black is illegal?"""
3038,,"""Today is the day of Arafat Muslims around the world please don't forget to make dua for the Islamic communities and countries experiencing war and insecurities and also make dua for yourselves and family members."""
3039,,"""Russia, China, US are battling MUSLIMS majorities situation in Chechnya, Urgs, globally, therefore, understand &amp; above that Kashmir was not part of BHARAT that muslim majority areas to Pakistan formula will apply for Kashmir too, therefore, everybody wants Pakistan out. Russia"""
3040,,"""TAGHERE TAGHERE it's a serious concern.  How the public... and more importantly the police, view non-whites with gunsURLHERE"""
3041,,"""Hope all the muslims are fasting today on 9th of zujhijjah #DayofArafah It expiates the sins of previous year &amp; that of the following year. Do keep Kashmir in your prayers along with other oppressed territories of Muslim Ummah around the world #freekashmirfrommodi"""
3042,,"""Saba, It is really shocking to read such a misleading, deceitful and rabble-rousing article, only possible since u could care less for the ppl of J, K&amp;L. You've had ur say, here's my counter to ur article with my views &amp; facts. URLHERE"""
3043,,"""Are your prayers with the hundreds of blacks that die in Chicago?"""
3044,,"""As one of the world’s largest religio-political group &amp; having been the invading/ruling class of Indian sub-continent for a few centuries, it is utterly shameful, disgusting and opportunistic for “progressive” Muslims like u to claim a minority status &amp; play the victim card time URLHERE"""
3045,,"""TAGHERE TAGHERE TAGHERE I looked through your feed. And I can honestly say I'm disgusted. You make conservatives and Christians look bad. We get bad rep because people like you get on here and run their mouths to people they do not even know."""
3046,,"""TAGHERE TAGHERE TAGHERE TAGHERE Ok, I'll go first. Here's some data from 2017. Jews and Muslims get the worstURLHERE I'll give you one guess as to which group of ppl r doing the most damage.URLHERE"""
3047,,"""Some Muslims are so half assed with what they want to follow but then and point the finger at others. Okay I have tattoos but you act like god won’t see how you cheated on your husband, BYE BYE BYEEEE"""
3048,,"""TAGHERE TAGHERE India is full of Pathetic people who dont care about human values and wont stand up against injustice because the victims are Muslims.Shameful"""
3049,,"""TAGHERE TAGHERE Listen all you who are richIt’s time to weep &amp; howl, the misery will overtake youYour gold &amp; silver are corroded &amp; will witness against youYou've hoarded up treasure#JesusChrist#Liberal #Conservative #republican #democrat#Republican #Democrat#Christians #Christianity"""
3050,,"""Sadiq Khan tweeted yesterday his request to our PM re., enforcing (a made-up word), 'Islamaphobia' and his desire to protect British Muslims. I wonder if he can reassure non-Muslim people of this country, the same protection, given the following declaration??? URLHERE"""
3051,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE What are you gonna do make me faggot? fuck outta hear mom"""
3052,,"""TAGHERE TAGHERE Arfa and her ilk want only Muslims for Kashmir. Deep down Arfas are fanatic muslim first than anything else. For such shameless people non Muslims are dispensable."""
3053,,"""TAGHERE Mrs. Assange, you might not understand this, but I want you to Praise the Lord for Julian's release everyday until it becomes a reality. And thank the Lord for Healing &amp; Restoration of your husband &amp; for yourself. I will pray in thanks &amp; praise with you. Christians pray with us"""
3054,,"""The All-American Rejects- It Ends Tonight 😅"""
3055,,"""TAGHERE TAGHERE I'm happy for Muslims to reform it - that's the only realistic short term way Islam gets better. But I personally can't follow something that has unproven and often harmful core ideas. If it was just unproven, I wouldn't object as much."""
3056,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Thank you Lynda ❤️3 things that gross me out!Fake ChristiansFinding a hair in my food TV shows on surgery Friends TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE @tlccourville"""
3057,,"""absolutely DISGUSTING"""
3058,,"""TAGHERE No, but apparently the white house is full of them, even the blacks that work there are white supremacists. It doesnt even matter what race you are, your just a supremacist !!!"""
3059,,"""TAGHERE TAGHERE TAGHERE TAGHERE I watched the whole speech. He talks about Americans (of every color) potentially taking out their anger on Asian Americans. I wouldn’t be the first time in American history when that’s happened. He’s not scared of “whites.”"""
3060,,"""Buhari nominates Muslim who saved 226 Christians, another who returned lost money for hajj team TAGHERE URLHERE"""
3061,,"""TAGHERE TAGHERE TAGHERE gotta have that underpaid slave class, I guess that's why the predator Dems shifted focus from blacks who they couldn't keep in chains anymore, to illegal immigrans who are easily manipulated via their vulnerable situation."""
3062,,"""Lol. This moron used to work for RAW. Matlab kisi ko bhi le lete hain RAW wale. 🤣🤣"""
3063,,"""The Infancy Gospel of Thomas. Yes it’s a real part of the Bible. Yes, the Christians pretend it doesn’t exist. Yes, Jesus was actually a little douche. Read it."""
3064,,"""The fact that Saudi Arabia is exerting great efforts to serve pilgrims from all over the world to perform the pilgrimage is gratifying makes all Muslims proud of this, and our calls for the leaders of our country to success and victory and empowerment #يوم_عرفه2019 URLHERE"""
3065,,"""TAGHERE If by make America great again you mean have more attacks on minority’s primarily Hispanic and Muslims as well as increase mass shootings and then blaming it on video games and gay marriage then she’s right we made America great"""
3066,,"""1819 John Beverley Robinson, Attorney-General, declared living in Canada made blacks free. 1820 &amp; 1821 last known advertisements for slaves posted in Canada, Halifax and Quebec."""
3067,,"""The writer is a Pakistani diplomat in Saudi Arabia 👉There of  it is irrelevant"""
3068,,"""TAGHERE It’s the demographics that are changing. The GOP base is older whites &amp; they are being replaced by cohorts that are less GOP &amp; less white URLHERE"""
3069,,"""Silent majority in Kashmir is speaking. Mohammad Ashraf Azad of All J&amp;K Peace Council speaks to me in Srinagar about support of Muslims over abolition of Article 370 as it would end dynasty rule and corruption, bringing more jobs, peace and end to violence. Will you hear him?"""
3070,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Espeacially if a bunch blacks start openly carrying firearms.if im not mistaking they changed some gun laws in calif when the black panthers brought weapons to the state capitol..."""
3071,,"""I’m never washing a load of whites w/o bleach again"""
3072,,"""Christians are always like “flee from temptation”, “don’t flirt with sin”, “stay pure.” I agree. But, how often honest are we about how hard it is to said things?"""
3073,,"""TAGHERE TAGHERE And to add insult to injury some blacks will attack you if you call out others out about it. I can’t tell you how many times they co-sign others using the culture for fun and putting it down when they finish playing. Crazy!"""
3074,,"""#MySchoolNeverHadBlacks.  Well, almost.  I think 8 out of a class of 656.#IPreferThatRatio"""
3075,,"""We couldn’t do much for Palestine when it was destroyed by Israel, but we will not allow Warmonger and Racist TAGHERE to follow footsteps of their Lords in Israel and do same to Muslims in Kashmir; if our blood is required, Allah-o-Akbar !#SaveKashmirFromModi"""
3076,,"""More surface-level nonsense. You aren’t saying anything unless you call it exactly what it is: WHITES"""
3077,,"""TAGHERE TAGHERE TAGHERE That's the funny paradox, though. Islamic culture is fundamentally hyper conservative, yet limousine liberals will fall over each other rushing to their defence because Muslims to them seem ""diverse"" (read: exotic) and therefore in need of protection."""
3078,,"""hold on"""
3079,,"""Wishing all Muslims all around the globe a very happy and peaceful Eid Al-Adha. Dr. Hebatallah Adam URLHERE"""
3080,,"""Where Christians got the story of Cain and Abel from URLHERE"""
3081,,"""You’re standing on a pile of 💩 you’re words aren’t anointed bc they support hate. You are to Christianity what ISIS is to Islam. #Evil to pontificate otherwise is blasphemous. TAGHERE is Antichrist in word &amp; deed. You will go straight to Hell for saying otherwise in Christ’s name"""
3082,,"""TAGHERE The facts interfere with their blaming of Muslims and immigrants."""
3083,,"""More than two million Muslims on hajj pilgrimage URLHERE"""
3084,,"""TAGHERE TAGHERE What does this mean? Is supreme court gonna give that land to muslims if there is no descendant of Ram found? If that is the reason than supreme court must also see thisURLHERE"""
3085,,"""TAGHERE rise Pakistan as Muslim Ummah sleeps and do what ever it takes to save lives of Kashmiri muslims.TAGHERE demanding and claiming peace is proving to b weak points for the Nation."""
3086,,"""TAGHERE TAGHERE TAGHERE Precisely. She sees all whites as white supremacists unless they agree with her."""
3087,,"""I AGREE: “If violence is unleashed anywhere at all, the Christians are always to blame.” -Jacques Ellul URLHERE"""
3088,,"""More than two million Muslims on hajj pilgrimage. URLHERE"""
3089,,"""TAGHERE TAGHERE 0, 0 every day. 0 mass shooters. 0 gang crimes. 0, 0, 0. They blame the NRA, when no NRA member - ever has gone on a shooting spree. The NRA was set up to give blacks guns so they could protect themselves against the KKK, which was the Democrats paramilitary!"""
3090,,"""TAGHERE So I got a lot of hate from some incels, natzi groups, Christians, some antivaxxers, and a dog fucking group on Twitter and they made this happen... I been pissing people off left and right"""
3091,,"""TAGHERE More like""Look at what I found, a butthurt fag"""""
3092,,"""Saba, It is really shocking to read such a misleading, deceitful and rabble-rousing article, only possible since u could care less for the ppl of J, K&amp;L. You've had ur say, here's my counter to ur article with my views &amp; facts. URLHERE  URLHERE"""
3093,,"""#Assalam_0_Alaikum!! 💖💖#HajjMubarak!! 🕋🕋May Allah accept Hajj of All Muslims, Forgive our sins &amp; and give chance to us of doing #Hajj!! #Always says #Allhamdullilah for #Everything!! 😇🙏 URLHERE"""
3094,,"""TAGHERE A positive publication for Whites that promotes healthy living and family?Of course a Jew would want to shut that down.Do you people ever get tired of living up to stereotypes?"""
3095,,"""TAGHERE Muslims and Buddhists of Ladakh supports government decision ,Jammu is happy with government decision but but TAGHERE  thinks only Valley muslims are kashmiri! URLHERE"""
3096,,"""Tomorrow is the holy god festival of Muslims all over the world, but the East Turkistan Uighurs do not say that they are the right to be a Uighur in the festival. The right to be a man is fought by the evil CCP! URLHERE"""
3097,,"""Egg whites and honey mask: egg whites for tightening your pores and honey is so good at soothing and moisturizing. Keep it on until you can’t move your face and it’s tight then rinse with warm-hot water then pat cold water to close your open pores."""
3098,,"""TAGHERE TAGHERE TAGHERE TAGHERE This woman is very refreshing to moderate Muslims. So apparently that's not what you are. We really don't want anybody extreme in our nation. Stop trying to play around with us."""
3099,,"""TAGHERE since I am not at any of your campaigns could you tell me why you are hell bent on making blacks hate whites working for law enforcement? If you became President you would surely cause WW 3. Also you are a poop stirring racist instigator. TAGHERE @BreitbartNews"""
3100,,"""classmate: why dont muslims condemn things me: *goes home makes 712 page long list of Muslims Condemning Things with sources*me: fight me URLHERE"""
3101,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE UNDER TRUMP MORE WHITES ARE DYING THAN ARE BEING BORN IN MOST STATES. In 2017, over 50,000 whites died from drug overdoses, 10,000 whites were murdered by other whites and over 40,000 whites died from suicide. Death rates among under-educated whites have surpassed Blacks overall. URLHERE"""
3102,,"""TAGHERE TAGHERE So Kashmiri ppl means only Muslims what about thousands of Kashmiri pandits being thrown out ? Why temples were burnt ? Where were you then when no one heard the plight of pandits ?"""
3103,,"""TAGHERE This is the future of Muslims in India woke up before it's too late"""
3104,,"""The world's biggest Gathering of peace Full Muslim's That's Shown the word Muslims or not terror..#Hajj2019 URLHERE"""
3105,,"""More than 5,000 Kenyans will Friday leave the country for the annual pilgrimage to Mecca to join over three million Muslims from across the world set to gather at the Holy City for Hajj. URLHERE"""
3106,,"""Can we also talk abt how the Indian Government is colonizing Kashmir days before Eid Al-Adha which Kashmiri Muslims from the Muslim-majority state will not be able to celebrate thanks to the curfew and regime they’re under? #کشمیر_کو_آزادی_دو #KashmirIsBleeding"""
3107,,"""TAGHERE TAGHERE There is no word as Dalits in Vedas... Muslims and British just divided much of India...."""
3108,,"""TAGHERE TAGHERE TAGHERE TAGHERE Are you a real muslim?? But Saudi Arabia says Muslims living outside of Saudi Arabia are converted muslims"""
3109,,"""Whites : OMG she has multiple personality disorder.Africans : Eeeh she has demons, we have to take her to Nigeria to see TB. Joshua."""
3110,,"""About 3,939 troops currently list their faith as Islam in 2016, NYT."""
3111,,"""The 72 years of Kashmiris protest and the Taliban's defeat of the United States in 18 years prove that the solution to the problems of Muslims is not in protest but in jihad.#SaveKashmirFromModi URLHERE"""
3112,,"""A Kashmiri Pandit who was forced to leave Kashmir in 1990. He is 74 yrs old &amp; has returned to the valley,opened his shop again.See what he says abt his love for Kashmir..See how he is being welcomed by fellow muslims..See HOPE!See POSITIVITY! TAGHERE URLHERE"""
3113,,"""Now this is something to treasure in sport. Enhancing the culture and protecting the legacy.TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE URLHERE"""
3114,,"""May Allah protect the muslim of kashmir n muslims all around the world.May Allah give the innocent strength to deal with the operation they face.May Allah give them freedom. May Allah change the heart of their enemies.Ammen#KashmirKhalistan_AJointCall #Srinagar URLHERE"""
3115,,"""TAGHERE TAGHERE TAGHERE UNDER TRUMP MORE WHITES ARE DYING THAN ARE BEING BORN IN MOST STATES. In 2017, over 50,000 whites died from drug overdoses, 10,000 whites were murdered by other whites and over 40,000 whites died from suicide. Death rates among under-educated whites have surpassed Blacks overall. URLHERE"""
3116,,"""TAGHERE TAGHERE The truth is, my family has had a meeting and while we’re not planning on starting it, we will not be bullied. We are Christians but we will not be lambs at the slaughter."""
3117,,"""Which pathetic faggot wants to lick the black fluff off my feet? Send your tributes now!#findom #paypig #finsub #alpha #master #cashmaster #cashfag #cashking #cashpig #tribute #finslave #alphamaster #FootMaster #FootSlave #feet #FootPorn #AlphaFeet #FootFetish #FeetMaster URLHERE"""
3118,,"""Ppl on the tl r honestly so privileged to be able to go scroll thru us Muslims bangin Eid pics on sunday we really prove to the world twice a year we the best lookin ppl 🤝❤️"""
3119,,"""Moreover, whatever little was spent on infrastructure went to the valley and not to Jammu or Ladakh. The majority Muslims had  misappropriated all minority privileges. With the abrogation of #Article370  all this will go &amp; a balanced perspective can develop in d whole of India."""
3120,,"""How do we tag SC Judges on this...?"""
3121,,"""TAGHERE May Allah subhana watawal Accept that as an act of ibadah from us all Muslims ummah 🙏"""
3122,,"""It's not your country Mr Brit. You first control the Muslims in UK, who will overthrow you &amp; implement Shariyat if their population is not controlled. Yr days are gone now. Speaking good english does not mean that U are modern &amp; pl do not  try to control us and cry like this ."""
3123,,"""TAGHERE These so called Arabs have no spine when tonnes of Muslims get killed in Yemen, Iraq, Syria, Libya, etc. Kashmir was, is n will be India’s territory and every Muslims living there are India’s citizens. First you set your home in order before lecturing others. Shameless people"""
3124,,"""TAGHERE TAGHERE TAGHERE TAGHERE Yea, I have empathy for real problems that people face.That doesn't mean that you have the right to target whites.And most of those groups have places they can go be majorities, if they want. Whites are under global attack by anti-whites, we don't have those options."""
3125,,"""Imran Khan says “India wanted to make sure that Muslims are treated as second class citizens after Britishers leave India” He needs to take a look at the state of Muslims in his own country. They have been brought to the status of fourth class citizens in the world."""
3126,,"""TAGHERE TAGHERE TAGHERE The only difference btwn feeling pain of Kashmir Pandit's mass exodus , rape and murder in 1990 and Kashmiri Muslims is social media tweets and posts by biased media, liberals and pakistanis.#KashmirWantsFreedom #KashmirUnderThreat #Kashmir #KashmirWithModi #Article370revoked"""
3127,,"""He is fucking fraud this Dr Upendra he is involved in Land mafia in Kashmir he pressurised Pandits to sell their land to Muslim. URLHERE"""
3128,,"""since you know it all and wanna be my boyfriend come fuk my booty. i wanna know who tf you helping??? cuz you ain't helping me then. just tryna ruin my life. cuz real mfs stay wit you thru anything. gay ass faggot. URLHERE"""
3129,,"""Am I pushing the envelope? He’s white and larps as a Muslim, but I got drunk one night and was like, “aww fuck Israel free Palestine. God bless Assad and all the Christians in the Middle East.” And he took that as ah fuck yeah I’m joking the brotherhood."""
3130,,"""TAGHERE TAGHERE What do you want them to do?  The system is controlled by some politicians. There are Christians among those politicians!  It's not pastors' fault.  But fervent prayer of the righteous availeth much!"""
3131,,"""TAGHERE Voice of the muslims"""
3132,,"""TAGHERE TAGHERE TAGHERE I mean, you can also call Eskimos Whites if it floats your boat."""
3133,,"""Understanding Christians’ climate views can lead to better conversations about the environment (via @RNS) URLHERE  URLHERE"""
3134,,"""TAGHERE It’s probably belong to a British fag with makeup A fat feminist womanA local mom"""
3135,,"""TAGHERE TAGHERE But it will become a fire 🔥🔥 &amp; It will burn your fleshYou've done nothingNothing, but fatten yourself up For the day of slaughter#JesusChristJames 5:3#Liberal #Conservative #republican #democrat#Republican #Democrat#Christians #Christianity URLHERE"""
3136,,"""TAGHERE TAGHERE Right. Let's have some well armed militia BLM, Muslims, or any POC, walking around in stores strapping guns, then see what happens. Gun control is what."""
3137,,"""Why the masons wouldn't allow Christians or Americans to see this part of Ezra. He saw them in his prophecy, and the reason why things are happening right now, is the lion gave them the warning! Get ready! URLHERE"""
3138,,"""TAGHERE TAGHERE Finally, of course this was a lie. Mocking a disabled reporter - lie, calling Mexicans rapist - lie, travel ban on Muslims - lie. All to fit a narrative of TAGHERE is a racist in case the ‘Russia’ narrative didn’t work out."""
3139,,"""People hate me for speaking up about epilepsy. I get death threats and shamed a lot. Christians seem too always be the worst when it comes this. My life is a constant on edge, days where the panic attacks over are consistent. But I keep on too the next step. And the next."""
3140,,"""TAGHERE UNDER TRUMP MORE WHITES ARE DYING THAN ARE BEING BORN IN MOST STATES. In 2017, over 50,000 whites died from drug overdoses, 10,000 whites were murdered by other whites and over 40,000 whites died from suicide. Death rates among under-educated whites have surpassed Blacks overall. URLHERE"""
3141,,"""TAGHERE Dalits are useful as slaves, Muslims for slaughter."""
3142,,"""TAGHERE TAGHERE TAGHERE TAGHERE oss waqt Muslims thay...If you don't know them then just go and read some History books which gives you some knowlege..👊🇵🇰"""
3143,,"""Happy advance Eid Mubarak my All Muslims"""
3144,,"""TAGHERE Dear Dr. Propaganda, A few of our Conservatives who're REAL Christians feel bad for diseased, job stealing, MS13 refugees! They feel ""Called"" to help others WTFS.MillerS,TELL THEM THAT LETTING REFUGEES IN HANDS THEM OVER TO HUMAN TRAFFICKING, CHILD PROSTITUTING SLAVERS.DOC"""
3145,,"""..law. Dems like illegals bc of the money they're making from the backs of illegals. They keep illegals coming &amp; the more money big businesses make &amp; in turn the Dems from all kick backs &amp; cash pushed into their pockets. Dems r doing 2 the illegals what they use 2 do w/blacks"""
3146,,"""..they're living off the kick backs made from businesses that employee illegals. Just like when they used blacks 2 put money in their pockets while still keeping blacks down. Not allowing them 2 grow into the strong community's they r now growing into. Yrs dems kept blacks down"""
3147,,"""..while pretending 2 help them rise. Well illegals r now Dems priority. Blacks can no longer give them the $ they once gave so they've been replaced by the illegals. An easier group 4 dems 2 keep down &amp; a heck more money. They keep telling this group that Dems r the only people"""
3148,,"""TAGHERE Saba - you muslims have 53 countries to go to. We have one. Forget Hindus, what about BUddhists and Jains - are they not minority? This will not go down will for your community - Karma is a bitch!"""
3149,,"""Hey, I hate the damn world, my father is a fag, go to hell, to hell everything, I want an orgasm URLHERE"""
3150,,"""TAGHERE TAGHERE TAGHERE TAGHERE One point I want to say is I hope the African American community will see the light and the opportunity to send the dangerous liberals packing this time around,  I believe its their last chance to brake free from the race baiters that keep blacks voting for dangerous liberals!"""
3151,,"""TAGHERE We Muslims are like one body.when one part of the body hurts, the whole body feels hurt.❤🇵🇰🇹🇷✌"""
3152,,"""TAGHERE TAGHERE Meh, he's a 1%. True Muslims KNOW there is no compulsion in religion. Forcing people into Islam, killing innocent people are major sins and will put you in the        🔥🔥HELL FIRE 🔥🔥 Islam MUST be a free choice. He's a bad guest, if he's real, he's off the straight path."""
3153,,"""Act with restraint ! There is no intent of purchasing land in Kashmir or for bachelors in Haryana to marry Kashmiri women ! It’s an opportunity for the Hindus , Sikhs and Muslims in Kashmir to reintegrate! It’s an... URLHERE"""
3154,,"""From early hours on Friday, more than two millions of pilgrims embarked on their slow and steady trek to Mina in the first leg of their five-day journey. #Islam #Muslims #Hajj2019 URLHERE"""
3155,,"""TAGHERE TAGHERE TAGHERE But Muslims and Hispanics are the problem right?"""
3156,,"""I already know I’m getting ready to go off. Gosh damn false Christians — watching The Family Netflix"""
3157,,"""Three starfruit/carambola/balimbing recipes for today's lunch: tuna sinigang, Vietnamese salad (pickled ambarella, tomatoes, peanuts), kaffir lime ade ⭐ .....#dkitchenbitchen #dkbVietnam #spotph #wheninmanila… URLHERE"""
3158,,"""Tweet TAGHERE or reply and degrade this tiny clit faggot. Dirtier and kinkier the better. RT if you want to see him using his hole. URLHERE"""
3159,,"""TAGHERE If Pakistan can take unilateral decisions on bilateral issues, so should we.We should withdraw ourselves from Indus Water Treaty.Since they are pious, Allah will open ZamZam wells in every village for them.Why should they need Kaffir water.URLHERE"""
3160,,"""TAGHERE Basic question :  only muslims lives in Kashmir ?"""
3161,,"""TAGHERE TAGHERE Especially Christians, who they accuse of hate speech and hate threats simply for believing or repeating the Bible.Ask a Baker what your life can be ruined by."""
3162,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE We do each &amp; every day. Christians aren’t perfect. They make mistakes but we have one thing in common— our love ❤️ of God &amp; His son Jesus Christ.   Don’t judge lest you be judged."""
3163,,"""TAGHERE TAGHERE TAGHERE TAGHERE Umm excuse me WTF did you just say? Blacks and Hispanics? I don't see any POC in this array of killers. Google that shit sis and delete yourself. URLHERE"""
3164,,"""Things Democrats hate --- * President Trump* Truth* Conservatives* Freedom of Speech* Guns * Straight white males, especially old ones* Losing an election* Our Flag * Our Anthem * Fox News * Laws they don't agree with * Blacks leaving the Dem plantation"""
3165,,"""y’all get so mad when I drink redbull and hot fries at 8 in the morning but smoke exotic carts and have blacks spots in your lungs who’s the real loser in this situation?"""
3166,,"""TAGHERE Yes. Are bodies are just used to house our souls while on earth. If were to be true Christians race should be irrelevant."""
3167,,"""TAGHERE In what context Article 370 is secular ,only few in Muslim community leaders &amp; jihadis are benefited ,ordinary Muslims,Hindus ,Sikhs &amp; Buddist are happy with govt decision.Also it was gender in equality law,it's like baning  triple Talaq is end of secularisam kind of dialogue"""
3168,,"""TAGHERE No, they realize the implications alright. They just don’t bloody care abt the non-Muslims’ rights! Only Muslim rights matter in Malaysia according to these a**holes!"""
3169,,"""I guess Caroline wants me to shut up and never speak out against the killing of unborn babies (which by the way disproportionately affects blacks like me).Amazing women like Delores Grier handed down this task to women like me,you will never stop us from speaking out. Never. URLHERE"""
3170,,"""TAGHERE TAGHERE But... but... she's a self-hating white person that has no compassion for po' wypipo (not included in insane rant). She MUST be speaking for blacks! &lt;/sarc&gt;"""
3171,,"""TAGHERE WOW, Candace, which states put blacks in jail as kids, and tried them as adults. Please stop."""
3172,,"""Weird because UK has recently had a big push and seperate celebrations of Muslims in UK army ????"""
3173,,"""TAGHERE Your hatred against Muslims reflects in your tweet but again what can a flop actress do instead of earning from paid propaganda 😁"""
3174,,"""Sample KKK application question: ""How many years of experience do you have hating Blacks, Mexicans &amp; Jews?"""""
3175,,"""TAGHERE Agreed! I’ve been screaming this, her support amongst people of color is neck and neck with Buttiegeg! And it makes sense because most of her policies benefit whites while doing just enough to be well meaning to people of color."""
3176,,"""How do London police deal with a GANG of VIOLENT white protestors?Do they OPEN FIRE? Do they bring in RIOT POLICE?Nope. They TURN and RUN. URLHERE"""
3177,,"""TAGHERE You distract people with your fake  sympathy when your goals are political. Just like those before you who have tasted power, you have begun to try to obtain more. More power is your goal, and a desire to do what you want. Your contempt for Christians and Jews is palatable."""
3178,,"""I'm not a bible believer, but this is no bullshit."""
3179,,"""Truth.. time You know it as well"""
3180,,"""TAGHERE TAGHERE TAGHERE ALL republicans voted 4 civil rights and yes, not one Democrat did. Republican Party was formed for sole purpose of stopping slavery, and no switch ever occurred. DEMS/DNC have beat them only at lying &amp; MSM propaganda making blacks believe opposite of truth, but that is changing URLHERE"""
3181,,"""Today is the day of Arafat Muslims around the world please don't forget to make dua for the Islamic communities and countries experiencing war and insecurities and also make dua for yourselves and family members. URLHERE"""
3182,,"""TAGHERE These kinds of messages are openly being circulated on FB. Saw this on a fried's timeline. How do we not know that the government will get insecure and do something drastic. ultimately all vulnerable Muslims can be tools of ISI! URLHERE"""
3183,,"""TAGHERE You can't blame hate just on whites. The Muslims invaded Northern Africa in earlier times. Killed thousands and enslaved thousands.They were the worst slavers in history. Japanese killed 9million In Chinese invasion1937-1939.Turks-1million, Muslims-2million"""
3184,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE I do, too. The original house &amp; one of the slave houses still stand. The land was sold piece by piece by the slaveholder's descendants to developers who put in houses in the 1930s/40s (whites only at the time). It's the reality of our history - to be remembered, not romanticized."""
3185,,"""TAGHERE You know you’re full of crap right? White supremists make up less than 1/100th of 1% of white people in this country but brain dead leftists want other brain dead ppl to think 99% of whites are racists and white supremists. Keep playing the victim card... you’ve already lost"""
3186,,"""TAGHERE TAGHERE What about the slaughter and Genocide of hundreds of thousands of Christians in Muslims Countries! The taking of sex slaves of Christian women &amp; girls by Islamic extremist! Who prays and demands justice for them ? I do and will! 🙏🙏"""
3187,,"""Major City Passes New Law Condemning ???Hate Speech??? Against Muslims | John Hawkins&amp;#39; Right Wing NewsURLHERE"""
3188,,"""Totally agree"""
3189,,"""TAGHERE Let me rephrase - they hate everyone not them but they hate Christians more. 1. Christianity institutionalized antisemitism in Europe. 2. REAL Christianity voids their chosen claim by assigning a new covenant to non-Jews."""
3190,,"""As Muslims circle the Kabbah, built by Prophet Abraham and Ishmael, I think often  about how the first rituals for of pilgrimage are retracing the footsteps of our mother Hajar (Hagar) as she seeked the help of God in the valley."""
3191,,"""Owed #fag #humilliation #gaybdsm #gayass #gayslave #boypussy #cumdump #gaysubmission #faggot URLHERE"""
3192,,"""TAGHERE TAGHERE TAGHERE Speak about #Uighur too ! 😂URLHERE  URLHERE"""
3193,,"""I rather be stuck at a bus stop, before I ever buy a fag ho a cough drop"""
3194,,"""TAGHERE It's ""Christians"" like her that really sour me on faith."""
3195,,"""Indian Americans who hate Trump but love Modi. Both men are fascists. Do you loathe Trump because his racism has made you less safe? But you love Modi because you adore that he hates Muslims as much as you do? You are vile people."""
3196,,"""TAGHERE fuck that fag up hard"""
3197,,"""The “reverse great migration” has been underway for years. Blacks that currently live in northern US cities, do you have any plans to move south in the future?"""
3198,,"""But fr tho Nigerians will say it doesn’t concern me then gossip about what they saw with everybody on the next danfo they enter. Just drink water and mind your business."""
3199,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Next vote will be about poligamye,tribunale islamic for muslims,lapidation and divorce with 3 ""talaq""..."""
3200,,"""TAGHERE That's what I thought I heard, too.I'm sure the ABC will play it over and over to help us understand whether it's 'faggot' or 'maggot'.*guffaw*"""
3201,,"""TAGHERE Whites gave the modern world imperialism, colonialism, slavery, nuclear weapons, climate change, and the Holocaust.Anyone thank whites for that?Nah."""
3202,,"""show them chompers, girl! after all, as the song goes, you’re never fully dressed without a smile. keep in mind to always make a conscious effort to flaunt your pearly whites every single day! happy weekend ✧ URLHERE"""
3203,,"""TAGHERE TAGHERE TAGHERE Wonderful! I saw no whites allowed on your page.. I’m white."""
